user,text_review,sentiment_review,sentiment_score,rate,time_visit,language,platform
yrtwo,As a tourist i was quite comprehensive about eating here as it is not quite authentics. But this is hands down the best food i ate here in vietnam. I bet this is one of the best poke in the world,POSITIVE,0.9996163845062256,5,2020-03-11 12:03,en,google_map
Jack Ross,"Excellent service with high quality grade tuna, shrimp, and octopus. It's quickly becoming our favorite spot to eat in Saigon.",POSITIVE,0.9995669722557068,5,2020-03-11 12:03,en,google_map
Max In Saigon,"Focuses a lot in foreigners, so if you're a Viet, you'll get treated a little... ""less"". But hey, otherwise it's great for travelers, expats, foreigners: food is never bad, good services.",POSITIVE,0.9993465542793274,4,2020-03-11 12:03,en,google_map
Mallory Rose,Food was really good and price was good. Staff was super helpful and nice. I’m vegan and gluten free and they knew exactly what I could and couldn’t have.,POSITIVE,0.9997785687446594,5,2020-03-11 12:03,en,google_map
Veronika Vrábelová,This was the best poke I have ever tried. Delicious! Thank you. And also very polite and friendly staff here. Definitely recommend this place.,POSITIVE,0.9998761415481568,5,2020-03-11 12:03,en,google_map
Jan Peters,bit pricey but staff is very helpful and for the fixed bowl price you are free to choose from all ingredients they offer which is super cool,POSITIVE,0.9994738698005676,5,2020-03-11 12:03,en,google_map
Landon M.,"I’ve tried many poke restaurants and this is the best I’ve ever had. It looks just like the pictures, they give very generous portions and the atmosphere is pleasant.",POSITIVE,0.9998835325241088,5,2020-03-11 12:03,en,google_map
Khanh Bui,"Excellent customer service. They automatically gave me a free drink as an apology for making me wait without even prompted. Oh, and the food's great too.",POSITIVE,0.9996355772018432,5,2020-03-11 12:03,en,google_map
Ankita Ghosh,"Fresh poke ingredients, great variety, lovely staff, cute little seating space, oh and they deliver to. My go-to for comfort lunches, any day.",POSITIVE,0.999851942062378,4,2020-03-11 12:03,en,google_map
Mel,Super tasty!! I got a vegan bowl and the staff was pretty aware of what was vegan or not. They were super helpful and friendly.,POSITIVE,0.9994813799858092,5,2020-03-11 12:03,en,google_map
Rakik,"An amazing gem in Saigon, not easy to spot but that adds to its charm. Fresh bowls of awesome flavours, the perfect stop for lunch.",POSITIVE,0.999859094619751,5,2020-03-11 12:03,en,google_map
Alex Cabrera,Best poke bowl I've ever had!,POSITIVE,0.9995269775390624,5,2020-03-11 12:04,no,google_map
Hồ Ngọc khánh,Hôm nay là tui thấy làm nhanh á,POSITIVE,0.999244213104248,5,2020-03-11 12:04,vi,google_map
Carlota,"Delicious and fresh poke bowls! The place is beautiful and cozy, and the staff is helpful and super nice! Definetely recommended!",POSITIVE,0.9998832941055298,5,2020-03-11 12:04,en,google_map
Jacques LE GOUIS,"Excellent experience at this place, the personal was friendly and at ease with speaking english, the place was comfortable, and the food really good and fresh! I highly recommand it!",POSITIVE,0.9998835325241088,5,2020-03-11 12:05,en,google_map
Jonas Eicher,"Friendly, English speaking staff, excellent poke bowls! (150k for regular bowl at Jan 2019)",POSITIVE,0.9995806813240052,5,2020-03-11 12:05,en,google_map
Bich Hoang,super fresh and friendly staffs. good thing if you’re a sashimi lover! they dont accept cards though,POSITIVE,0.9976019263267516,5,2020-03-11 12:05,en,google_map
WS Lee,"Everything is perfect except the price is on the high side.; 150,000 for 1 bowl. Very healthy meal though",POSITIVE,0.9997679591178894,5,2020-03-11 12:05,en,google_map
Tess Delighted,"Best poke bowl I have ever had, kindest staff, beautiful interior! Cannot get any better! Thank you so much",POSITIVE,0.9997279047966005,5,2020-03-11 12:05,en,google_map
M,Best poke restaurant in Saigon!,POSITIVE,0.9992479681968688,5,2020-03-11 12:05,fr,google_map
Aurore Dupin,We were looking for some fresh food and it was definitely a success! Really lovely staff.,POSITIVE,0.9998687505722046,5,2020-03-11 12:06,en,google_map
JUNGGYU NAM,Delicious and clean condition,POSITIVE,0.9998784065246582,5,2020-03-11 12:06,en,google_map
Carolin S.,Amazing place to have something unique to eat. I really loved the poke bowl ,POSITIVE,0.999871015548706,5,2020-03-11 12:06,en,google_map
LINH NGUYỄN NGỌC YẾN,150k for a regular set.,NEGATIVE,0.9552412629127502,4,2020-03-11 12:06,no,google_map
Rosy Nguyen,Thái độ nhân viên phục vụ không niềm nở; Ăn tại hàng ngày 8.9 lúc 2h chiều,NEGATIVE,0.9978873133659364,1,2020-03-11 12:06,vi,google_map
Brett Marshall,Great fresh food at a reasonable price. Ate here twice in 2 days... Love it.,POSITIVE,0.9998631477355956,5,2020-03-11 12:06,en,google_map
Rebecca Granot,Chique tasty and very welcoming,POSITIVE,0.9998764991760254,5,2020-03-11 12:06,en,google_map
Sheila Janes,"Great idea. Healthy food, big portion. Not so expensive for lunch.",POSITIVE,0.9995842576026917,5,2020-03-11 12:06,en,google_map
Phương Quỳnh Tăng,"A bit small though but nice decor, good food, price a bit high.",POSITIVE,0.9997977614402772,4,2020-03-11 12:07,en,google_map
Yiming Liu,"Delicious, healthy at a great price",POSITIVE,0.9998871088027954,5,2020-03-11 12:07,en,google_map
Carlos Cajina,"Delicious food, limited seating. Quick service. Prices OK",POSITIVE,0.9998117089271544,4,2020-03-11 12:07,en,google_map
R,Best poke bowl I ever had must go if you are in ho Chi Minh City,POSITIVE,0.99868243932724,5,2020-03-11 12:07,en,google_map
Joachim Trung Tuan,"A good choice for anyone who is looking for a healthy dish. Fresh vegetables and fish, really delicious and refreshing.",POSITIVE,0.9998828172683716,5,2020-03-11 12:07,en,google_map
Nina S,Affordable especially because the poke you can you can customize it and put a lot of things in and it's very good for the price,POSITIVE,0.9995980858802797,5,2020-03-11 12:07,en,google_map
Bo Minh,Nice food,POSITIVE,0.9998700618743896,5,2020-03-11 12:08,en,google_map
Bar Dox,a delicious surprise. Three good girls who know how to make customers feel comfortable.,POSITIVE,0.999887228012085,4,2020-03-11 12:08,en,google_map
Shalini Gupta,"Healthy, fresh, tasty and easy-on-pocket food. Highly recommended.",POSITIVE,0.9998793601989746,5,2020-03-11 12:08,en,google_map
Lene Nilsen,The best place for a healthy and fresh meal Recommend 100% Norwegian salmon …,POSITIVE,0.999086856842041,5,2020-03-11 12:08,en,google_map
Duy Bảo Đỗ,đồ ăn ngon,POSITIVE,0.9998754262924194,5,2020-03-11 12:08,vi,google_map
vo duong,View vừa đồ ăn vừa ngon mong 1 ngày gần lại đk đến đây ăn,POSITIVE,0.9997652173042296,5,2020-03-11 12:08,vi,google_map
Trần Nguyễn Minh Đức,Healthy for any kind of diet. Also Eco friendly restaurant by reducing plastic products.,POSITIVE,0.9981822967529296,5,2020-03-11 12:09,en,google_map
S P,"Lovely food, super fresh, coupled with lovely helpful staff.",POSITIVE,0.999886393547058,5,2020-03-11 12:09,en,google_map
Preeti P.,Yummy!,POSITIVE,0.9992610812187196,5,2020-03-11 12:09,tr,google_map
Pete,Great food and store.,POSITIVE,0.9998786449432372,5,2020-03-11 12:10,en,google_map
Thanh Huynh,Món cơm trôn với cá sống nhìn rất đẹp mắt,POSITIVE,0.9996602535247804,4,2020-03-11 12:11,vi,google_map
My Anh Hoang,Love their bowls!,POSITIVE,0.9998658895492554,5,2020-03-11 12:11,en,google_map
frank simkens,Great fresh food and very helpful staff.,POSITIVE,0.9998828172683716,5,2020-03-11 12:11,en,google_map
Qianru Zhang,awesome salad here!,POSITIVE,0.999808132648468,5,2020-03-11 12:12,af,google_map
Kalle Trenter,Really good food and wonderful service!,POSITIVE,0.9998859167099,5,2020-03-11 12:12,en,google_map
TEEMO bình,Mí bạn nhân viên nói tiếng Anh như gió,NEGATIVE,0.8957532048225403,5,2020-03-11 12:13,vi,google_map
Trang Đoàn,Kiểu ăn lạ. Hay hay. Thức ăn khá ngon.,POSITIVE,0.9998781681060792,4,2020-03-11 12:13,vi,google_map
Hong Ky Vo,Đồ ăn ngon . Lịch sự,POSITIVE,0.9998695850372314,5,2020-03-11 12:13,vi,google_map
ngocngan phanthi,Tuyệt vời!,POSITIVE,0.9998692274093628,5,2020-03-11 12:13,vi,google_map
Rahul Ravindranath,Small cozy place with great poke and service,POSITIVE,0.9998013377189636,4,2020-03-11 12:13,en,google_map
Irina Bulmaga,A nice place with really fresh stuff!,POSITIVE,0.9998878240585328,5,2020-03-11 12:14,en,google_map
Sandra Valero,Fresh ingredients! And great service,POSITIVE,0.999881148338318,5,2020-03-11 12:14,en,google_map
ALPHA Kilo,Nice poke bowls and cute little place! :),POSITIVE,0.9994822144508362,5,2020-03-11 12:14,en,google_map
Yoo 81,Healthy food and delicious too.  …,POSITIVE,0.999886155128479,5,2020-03-11 12:14,en,google_map
Hee Joe Yang,Friendly staff and the best poke ever!,POSITIVE,0.9998652935028076,5,2020-03-11 12:14,en,google_map
Amari,"Awesome food, good staff.",POSITIVE,0.999876856803894,5,2020-03-11 12:14,en,google_map
Fubin Lu,Excellent Poke bowl! Hidden gem,POSITIVE,0.9998549222946168,5,2020-03-11 12:15,nl,google_map
minh ho hoang,Nhan vien lam viec le me,POSITIVE,0.7914136648178101,1,2020-03-11 12:15,fr,google_map
Maciej Orlowski,Best Poke ever! Fresh and Tasty,POSITIVE,0.9998751878738404,5,2020-03-11 12:15,en,google_map
Tam Ha,Ấm cúng,POSITIVE,0.9996737241744996,4,2020-03-11 12:15,vi,google_map
Fabian Lindner,All you need for a good Poke bowl.,NEGATIVE,0.7980731725692749,5,2020-03-11 12:15,en,google_map
Hailey Nguyen,Best Poke in town,POSITIVE,0.999567449092865,5,2020-03-11 12:15,en,google_map
hoa tran,đẹp và rất ngon,POSITIVE,0.9998857975006104,5,2020-03-11 12:15,vi,google_map
Huong Le,the best poke with the best service in town,POSITIVE,0.9997242093086244,5,2020-03-11 12:15,en,google_map
Jasper Su 蘇世昕,Amazing place and amazing food!!!,POSITIVE,0.9998908042907716,5,2020-03-11 12:16,en,google_map
Maurizio S,"I really enjoyed, fresh and healthy",POSITIVE,0.9998810291290284,5,2020-03-11 12:16,en,google_map
Samuel Rees-Thomas,"Um ohk, woah. GO HERE. So tasty.",POSITIVE,0.9990888833999634,5,2020-03-11 12:16,en,google_map
Chew Pei Yun,Delicious food,POSITIVE,0.9998754262924194,4,2020-03-11 12:16,en,google_map
Anh Tung Vu,Best poke in Vietnam so far,NEGATIVE,0.9457870125770568,5,2020-03-11 12:16,sl,google_map
Linna Ji,delicious and healthy,POSITIVE,0.9998760223388672,5,2020-03-11 12:16,en,google_map
Thang Huynh,"Healthy meal, nice setting",POSITIVE,0.9998660087585448,5,2020-03-11 12:16,en,google_map
Thanh Nguyễn,Hơi khuất và chung cư cũ,NEGATIVE,0.992737352848053,4,2020-03-11 12:16,vi,google_map
kd4aqq HAN,"Perfect, tasty Hawaiian Poke Bowl",POSITIVE,0.9998654127120972,4,2020-03-11 12:16,en,google_map
tuấn nguyễn hòang anh,Chất riêng của sg,POSITIVE,0.9823593497276306,5,2020-03-11 12:17,vi,google_map
BDS MARKETING ONLINE,Dcihj vụ ok,POSITIVE,0.9992392063140868,5,2020-03-11 12:17,vi,google_map
Tuan Nguyen Duc,Đồ ăn healthy nha,POSITIVE,0.999847412109375,4,2020-03-11 12:17,vi,google_map
Lili Lolo,Good place for some pokes,POSITIVE,0.9997971653938292,5,2020-03-11 12:17,en,google_map
Tim Jefferies,"Expensive, but tasty.",POSITIVE,0.9997523427009584,4,2020-03-11 12:17,en,google_map
Thái Minh,Cần cố gắng hơn nữa,NEGATIVE,0.9966411590576172,5,2020-03-11 12:17,vi,google_map
Talisa Nguyễn,"Clean, fresh and healthy",POSITIVE,0.9998569488525392,5,2020-03-11 12:17,en,google_map
Truong Nguyen, …,,,4,2020-03-11 12:17,,google_map
Thuy Chi Duong,"Great Poke, cute deco.",POSITIVE,0.9996732473373412,5,2020-03-11 12:17,ro,google_map
Kevin Russon,Delicious and tasty,POSITIVE,0.9998828172683716,5,2020-03-11 12:18,en,google_map
Nguyên Thành,Đẹp,POSITIVE,0.9998189806938172,5,2020-03-11 12:18,vi,google_map
Thuy Linh,Good,POSITIVE,0.999816119670868,5,2020-03-11 12:18,so,google_map
zz lily,Good,POSITIVE,0.999816119670868,5,2020-03-11 12:18,so,google_map
Oscar Pouw,Amazing,POSITIVE,0.999875545501709,5,2020-03-11 12:18,sw,google_map
Miky Mars,very tasty!,POSITIVE,0.9998886585235596,5,2020-03-11 12:18,en,google_map
Henk Tjalsma,Fantastic pokebowl!!,POSITIVE,0.9998689889907836,5,2020-03-11 12:18,sk,google_map
hung thau,Kém,NEGATIVE,0.845231294631958,1,2020-03-11 12:18,hu,google_map
Raymond Lee,Awesome!!!,POSITIVE,0.999871015548706,5,2020-03-11 12:18,af,google_map
lm leng,Healthy and delicious.,POSITIVE,0.9998767375946044,5,2020-03-11 12:18,en,google_map
Ruth Chai,Perfect,POSITIVE,0.9998517036437988,5,2020-03-11 12:18,en,google_map
Nicolas Mizrahi,Over rated!,NEGATIVE,0.9959681034088136,2,2020-03-11 12:18,en,google_map
SiliconVali,Hammer Bowls!,POSITIVE,0.98548686504364,5,2020-03-11 12:18,de,google_map
Audun Fylling,Ok. Nothing more.,POSITIVE,0.7652215361595154,3,2020-03-11 12:18,en,google_map
Sakai Haruki,"The entrance is quite difficult to find, but there is a stylish store at the top of the stairs. …",NEGATIVE,0.6963907480239868,4,2020-03-11 12:19,en,google_map
Guillaume Kleinkenberg,"Incredible discovery. Seeing that I didn't know the concept, the three smiling young girls helped me with great pleasure, even coming to pick me up outside when a place in the cooler became available. Food level: explosive mix of flavors, from fresh produce. I recommend :) !",POSITIVE,0.9998780488967896,5,2020-03-11 12:20,en,google_map
Florian vF,Incredibly fine and freshly prepared poke bowls (with very friendly support in selecting the ingredients)!; The selection of ingredients is huge and everything is of very high quality. The …,POSITIVE,0.9998685121536256,5,2020-03-11 12:20,en,google_map
Amanda Isberg,We had lunch here at about one on a Saturday. We managed to snag the last table! …,NEGATIVE,0.936421513557434,5,2021-02-10 11:41,en,google_map
Simon T Katan,Delicious tasty food.; The staff is very friendly and speaking English perfect.; The only thing that not nice is the entrance and the stairs. But after this a …,POSITIVE,0.994754672050476,4,2021-02-10 11:41,en,google_map
Ari Pham,"Spacious, beautifully decorated store. Coconut 40k VND. Their main business is poke. Cafe and drinks are complementary business. Eco friendly utilities: coconut bowls, grass straws. …",POSITIVE,0.9991980195045472,3,2021-02-10 11:41,en,google_map
n.,"It's very good! Best poke bowl I've tried. The price is decent (mine total is around VND 200k) and they are generous with the portion. All ingredients are fresh from the carbs, protein salmon down to the veggies. You can feel it that they prepare it with heart! Definitely will come back again!",POSITIVE,0.9998507499694824,5,2021-02-10 11:42,en,google_map
Marie Raymond,"So good, do not hesitate to go.  Best poke bowl in town.  Walk in the garage, go up on flight of stairs, it is at the end of the hall.  The girls are nice the food is great.  Enjoy!",POSITIVE,0.999860405921936,5,2021-02-10 11:42,en,google_map
Maria K,"Great poke, wonderful staff! We had the California poke adjusting a bit to our preferences and it was really yummy. The girls working there are really friendly, nice and speak great English. Highly recommend it!",POSITIVE,0.9998754262924194,5,2021-02-10 11:43,en,google_map
Tin Tran Huu Trung,"Quán ăn Healthy các bạn nhé. Phối hợp dinh dưỡng hợp lý. Có đầu tư. Khung cảnh yên tĩnh trên lầu 1 của một chung cư cũ, trang trí xinh xắn. Chỉ có buồn là bạn phục vụ cao giọng quá, chắc hôm nay cảm xúc biến động. Mong quán duy trì tinh thần cho khách hàng mới ghé ăn cơm. Cảm ơn.",POSITIVE,0.9985639452934264,5,2021-02-10 11:43,vi,google_map
Harrison Sheremeta,"Very tasty and quality poke bowls in the heart of Saigon! We were very impressed with the quality of ingredients, especially since the price was much lower than comparable poke at home. The staff were very friendly and helpful as well! The location is a couple of floors up in the building and there is no elevator, so keep that in mind.",POSITIVE,0.9996121525764464,5,2021-02-10 11:43,en,google_map
Mari Kova,"It’s just the best!  Anyone can eat here. Anyone can afford it. And Im sure everyone will enjoy it! I absolutely love it!  always fresh ingredients, very friendly stuff, cozy atmosphere. I can have Poke bowl every day because of how good …",POSITIVE,0.9998905658721924,5,2021-02-10 11:44,en,google_map
Hoàng Sơn Nguyễn Tiến,"Quán ăn healthy với base là gạo lứt hoặc salad. Một phần trung bình 160k với topping thoải mái gồm nhiều loại rau củ, trái cây như xoài, bưởi hay thanh cua, gừng ngâm, đậu cùng lựa chọn cá và bạch tuột. Có khẩu phần chay. Mình ăn ở đây khá nhiều lần và rất hài lòng. Giá cả hơi cao nhưng xứng đáng cho chất lượng.",POSITIVE,0.9986087679862976,5,2021-02-10 11:44,vi,google_map
Khánh Ngọc,"Đồ ăn khá nhiều và ngon. Hôm nay mình đi thì quán vắng tanh chỉ mỗi duy nhất bàn mình. Điểm trừ là bạn nhân viên tên Vi hơi gắt, giao tiếp với khách và các anh shipper đến mua hàng rất thô lỗ.",POSITIVE,0.9816633462905884,3,2021-02-10 11:45,vi,google_map
Sakuta Tran,"Đồ ăn ngon, healthy foood, theo kiểu Hawaiii, những bạn nào muốn ăn theo kiểu eat clean thì nên vào đây ăn thử.; Mình từng đi nhiều quán tương tự nhưng nhìn chung ở SG đây là quán ngon nhất. …",POSITIVE,0.9997653365135192,5,2021-02-10 11:45,vi,google_map
Nga Nguyen,"Quán xinh xắn, có không gian ngoài trời, trang trí dễ thương, nhiều góc để các bạn sống ảo lắm nè! Nhân viên vô cùng nhiệt tình, nếu cần thêm rau hay sauce quán vẫn sẵn sàng cho thêm :3 …",POSITIVE,0.9998568296432496,5,2021-02-10 11:46,vi,google_map
Grace Gin,"Best poke bowl in HCMC! everything is nice and clean, plus price is reasonable. Def recommended!",POSITIVE,0.9994592070579528,5,2021-02-10 11:46,en,google_map
Annalena Schmitt,"I still can’t get over how delicious that was. Everything is super fresh, the staff is insanely kind and speaks perfectly English. You can even get a refill of rice or salad for free. Best restaurant in Ho Chi Minh. 100% recommend!!",POSITIVE,0.9998406171798706,5,2021-02-10 11:46,en,google_map
V D,Cute location and sells poke. Fish quality has been good so far so definitely worth a visit for a quick lunch.,POSITIVE,0.9997047781944276,5,2021-02-10 11:46,en,google_map
Trinh Thai,The place is nice and Poke is good as always. But the only problem is accepting cash only . Remember to bring cash with you since they wont change to other payment method any soon.; Still I enjoy the vibe and the food  …,POSITIVE,0.998481810092926,4,2021-02-10 11:46,en,google_map
Matias Szostak,"The place is amazing, great food, very clean and comfy. For around 160.000 you can eat a poke with almost everything they have, and you can refill it with some ingridients later!",POSITIVE,0.999848484992981,5,2021-02-10 11:46,en,google_map
meg bishop,Ate here for lunch and had the most amazing poke bowl I’ve had in Ho Chi Minh yet! The girls who work here are really nice and can’t do enough to help you! A regular poke bowl is 160k and 100% worth it! Really lovely interior too. Can’t wait to come back!,POSITIVE,0.9997937083244324,5,2021-02-10 11:46,en,google_map
Kiwi Kiwi,Really lovely Poke - salad with salmon!; Pick the mix of ingredients and the poke is created before your  eyes.; If you want a healthy green and salmon lunch - this is a top pick In Saigon! …,POSITIVE,0.9995812773704528,5,2021-02-10 11:47,en,google_map
Minh Anh Hồ Huỳnh,Best place to have yourself a perfect Poke Bowl  fresh ingredients in a cozy atmosphere. Keep it up Poke Saigon!! …,POSITIVE,0.9977452158927916,5,2021-02-10 11:47,en,google_map
Khoa Nguyễn Đình," dành cho những ngày cần một chút tươi mát, giá tuy cao nhưng đảm bảo no bụng, ăn xong cảm thấy người rất nhẹ nhàng. Topping xuất sắc nhất là trứng cút lòng đào. …",POSITIVE,0.9971534013748168,5,2021-02-10 11:49,vi,google_map
Elyse,*Fresh and Yummy meal than expectation; *Friendly staffs to introduce the daily option; *Small but nice vibe. Love the sunlight during day time; *GrabEat/Ubereats available,POSITIVE,0.9997857213020324,4,2021-02-10 11:49,en,google_map
Thao Nguyen Le,First time experienced as doesn't feel bored of having healthy food! A go-to for anyone sick of plain healthy foods,POSITIVE,0.9649600386619568,5,2021-02-10 11:50,en,google_map
Hanne Tuomisto-Inch,"Excellent poke bowls, chilled out atmosphere and friendly staff. Kids loved it as well. Note you need to pay in cash!",POSITIVE,0.9997283816337584,5,2021-02-10 11:50,en,google_map
Phan Tiên,150k ý. Khá ngon. Nên chọn vừa cơm vừa rau ở tằng đầu sẽ dễ ăn hơn.,POSITIVE,0.9986501336097716,5,2021-02-10 11:50,vi,google_map
Joe Black,"Love this place! Great food, staff is so friendly, great decour, great to work from. Lot's of healthy options for food and even the coffee is delicious.",POSITIVE,0.9998891353607178,5,2021-02-10 11:51,en,google_map
Débora Alba,"I went without great expectations and it surprised me!  , the products are very fresh and tasteful, with friendly service and a very pleasant environment.",POSITIVE,0.999881625175476,5,2021-02-10 11:51,en,google_map
Phuong Thao Pham,"Đồ ăn không những ngon mà còn sạch sẽ, healthy và thái độ phục vụ của những bạn nhân viên rất tốt nữa. Mình sẽ quay lại nhiều nhiều lần nữa.",POSITIVE,0.9998657703399658,5,2021-02-10 11:52,vi,google_map
Sơn Phạm,"Đồ ăn ngon nhưng hơi đông vào khung giờ đi ăn, xếp hàng mất khoảng 15p",NEGATIVE,0.7535969018936157,5,2021-02-10 11:53,vi,google_map
Daniel Delacour,Very good poke with generous portions and fresh ingredients. Free rice and salad refill.,POSITIVE,0.9998326301574708,5,2021-02-10 11:53,en,google_map
Evelyn Yao,Perfect! we can choose a lot of toppings.; The seafood and vegetables are fresh!,POSITIVE,0.9998608827590942,5,2021-02-10 11:53,en,google_map
Camille Gravier,"Amazing place! the food was delicious, super healthy, the place really peaceful and nice, hidden but great!! I will come back for sure. The service is really cute too. A bit expensive (150k) but the bowl was quite big so it made me 2 meals. Don't hesitate at all!",POSITIVE,0.9997140765190125,5,2021-02-10 11:54,en,google_map
Ren Ying Yi,"Tasty food and friendly clerk with good vibe decoration,excellent",POSITIVE,0.9998745918273926,5,2021-02-10 11:55,en,google_map
Aisling Geaney,"Delicious, fresh food! So many choices to make your own poké and decent portion sizes. The staff were really friendly and happy to talk us through the various options and ingredients. They even came to check we were happy with our food and …",POSITIVE,0.9998779296875,5,2021-02-10 11:55,en,google_map
Tom Novak,Perfect restaurant. The food was great and the stuff even more,POSITIVE,0.9998784065246582,5,2021-02-10 11:55,en,google_map
Atty Altenburg,Best pokebwol ever! Good price for a lot of food. The girls working there are so kind!,POSITIVE,0.9997254014015198,5,2021-02-10 11:55,en,google_map
Quanh Quanh,"Fresh, delicious, acceptable price due to the central location.",POSITIVE,0.9998818635940552,4,2021-02-10 11:56,en,google_map
Vianney Duburque,"The dish there are very nice and fresh. The choice is good, you can choose pre made bowl or make your own. Staff is quite nice. However the price for one bowl is a bit expensive. You can make it a weekly special meal",POSITIVE,0.9985609650611876,4,2021-02-10 11:56,en,google_map
Lê Trần Xuân Thanh,"Đồ ăn ngon lắm luôn! mình thích nhất là có option cho người không ăn dc cá sống  mình thường ăn shrimp mix với spicy mayo. Topping thì cái nào cũng ngon, mà mình thích nhất là quail egg, mango với mushroom á nhân viên cũng nhiệt tình, thân thiện nữa. Rất là hài lòng luôn! Highly recommend",POSITIVE,0.9998303651809692,5,2021-02-10 11:58,vi,google_map
Big Mercury,"I eat at Poke often and really like the food here because of the quality and high credit. Today I couldn’t go to the store so I ordered online and got highly disappointed.  The bowl lacked corn, sesame, pomelo, mango, pineapple, bean that …",NEGATIVE,0.9959031939506532,1,2021-02-10 11:59,en,google_map
Jennifer Ng,"A friend and I were in town having an experience.  Though familiar with consuming this style of food for maintaining the body, it was pleasant to happen upon the Poke Bowl concept.  The staff were friendly, efficient, and ever patient as we …",POSITIVE,0.9996752738952636,5,2021-02-10 11:59,en,google_map
Loey's Land,"Mình đi cùng 2 đứa nữa nên 3 đứa ăn 2 tô thôi mà cũng thấy no căng bụng. Bọn mình gọi 2 set toppings mà quán recommend luôn cho đỡ suy nghĩ phải chọn toppings nào hihi. Mình cực thích món này luôn tại ăn no bụng mà còn nhiều rau nữa, tốt cho sức khoẻ! Bạn nào chưa ăn thì thử nhaaa",POSITIVE,0.983512818813324,5,2021-02-10 11:59,vi,google_map
Minh Anh Nguyen,It’s a great exeprience!!!; • Delicious and fresh meal; • Many options to choose …,POSITIVE,0.999891996383667,5,2021-02-10 12:00,en,google_map
ENGLISH ZONE,Ngon cực kìii luôn á mấy bạn ơi. Không thử là một thiếu sót lớn lắm luôn.; Đây là món ăn đến từ hawaii là sự lựa chọn đúng đắn cho bạn nào muốn eat clean hay giảm cân nha  . …,POSITIVE,0.9993999004364014,5,2021-02-10 12:00,vi,google_map
John Jones,"Great food. However bowls are dirty which makes it worse since its wood that asorbs bacteria. The people cleaning it wash it for 4 seconds thats it. Not real cleaning. Dirty... and bowl comes wet with tap water. However, food was very good! Thats why i give it 4 stars. Step your cleanning game up please! Wont be back for this reason.",NEGATIVE,0.5281108021736145,4,2021-02-10 12:01,en,google_map
Daisy,"Absolutely delicious!! The food is super fresh and the staff are delightful. I got a veggie bowl for 120,000 and they refilled my rice too.",POSITIVE,0.9998730421066284,5,2021-02-10 12:01,en,google_map
Rica Rodriguez,"Cozy place and great value for money, friendly staff too!",POSITIVE,0.99982750415802,5,2021-02-10 12:02,en,google_map
Emily Nguyễn Thị Thanh,"Đồ ăn ngon, tươi. Trứng cút ngon xỉu. Nhưng trừ hai sao hnay hai bạn nhân viên thái độ không thân thiện, phân biệt khách. Khách lần đầu tiên thử mà không chỉ dẫn tận tình, liếc khách. Trừ hai sao nha! Ngày 17/7 lúc 7pm.",NEGATIVE,0.9435016512870787,3,2021-02-10 12:02,vi,google_map
amelie Maas,"LOVE it! You can adapt to your Hunger and taste and everything is delicious, good quality, fast and very friendly staff. Calm hidden place nice to linger around for a while longer.",POSITIVE,0.9998346567153932,5,2021-02-10 12:02,en,google_map
Sói Xám Tiểu Ca,Quán  hơi khó tìm vì cái bạn hiệu bé tí teo à  tưởng chật chội ai ngờ vô gửi xe xong lên tầng 1 bao đẹp luôn   Nhân viên ở đây cực kì thân thiện. Không gian sắp xếp gọn gàn lãng mạng có dịp sẽ quay lại 5/5 sao …,POSITIVE,0.9953497052192688,5,2021-02-10 12:02,vi,google_map
Nguyễn Nhật,"Bảo vệ tòa nhà thì khó chịu với tài xế; Nhân viên nhà hàng thì nói chuyện hách dịch với tài xế, khách hàng thì thái độ khác, tài xế thái độ khác. Yêu cầu tôn trọng người khác vì tài xế cũng là người mua hàng nhé.",NEGATIVE,0.9762536883354188,1,2021-02-10 12:02,vi,google_map
Wiktoria Słowikowska,Lovely and helpful staff. Advised about vegan and gluten free options. The portion was a perfect size and really tasty! Loved it.,POSITIVE,0.9998792409896852,5,2021-02-10 12:03,en,google_map
Google User,"Great Food!; Seemed a bit busier here than at the Nguyễn Huệ store, but it could have been the timing. Busy at lunch time.",NEGATIVE,0.9604352116584778,4,2021-02-10 12:04,en,google_map
Marianne Dan,"The place is cosy and quiet, food is good and generous, and the young ladies who work there are so kind and professional ! Great experience, will go back again, for sure ",POSITIVE,0.9998660087585448,5,2021-02-10 12:04,en,google_map
tiendai ngo,"Nhân viên có thái độ hằn học vs shipper ra mặt còn đối với khách nó vui vẽ ra mặt, vô mua có vô xin đâu mặt của nó như muốn đuổi khách ra",POSITIVE,0.9978394508361816,1,2021-02-10 12:04,vi,google_map
Bo Jen,Nhân viên phục vụ cực kì dễ thương và thân thiện luôn đó các bạn ơiii. Recommend mấy bạn phải thử 1 lần nhaaaaaaaaa,POSITIVE,0.9997549653053284,5,2021-02-10 12:04,vi,google_map
Huong Tran,"Quán  khinh thường ae ship bên grap như tôi thua ,bán đc vây thì đừng đăng kí grapfood",NEGATIVE,0.9994233846664428,1,2021-02-10 12:05,vi,google_map
Duyet Trinh,Món ăn ngon,POSITIVE,0.999862551689148,5,2021-02-10 12:05,vi,google_map
huyền trân nguyễn,Món ăn ở đây ngon lắm nhân viên cũng thân thiện dễ thương nữa nên sẽ ghé thường xuyên,POSITIVE,0.9998623132705688,5,2021-02-10 12:05,vi,google_map
